quant_saved,female,highschool_completed,wealthy
100.933,1,0,0
86.514,0,0,0
24.5123,1,0,0
0,1,0,0
149.9576,0,1,0
14.419,1,0,0
20.1866,0,1,0
0,1,0,0
53.3503,0,0,0
43.257,1,0,0
0,1,1,0
0,1,0,0
20.1866,0,0,0
86.514,1,0,0
43.257,0,0,0
122.5615,1,0,0
37.4894,1,0,0
288.38,1,0,0
100.933,1,1,0
209.0755,0,1,0
98.0492,1,1,0
216.285,1,0,0
60.5598,0,0,0
317.218,1,0,0
432.57,1,0,0
173.028,1,0,0
18.02375,1,0,0
0,1,1,0
36.76845,1,0,0
5.7676,0,0,0
0,1,0,0
129.771,1,0,0
14.419,1,0,0
7.93045,1,0,0
86.514,1,0,0
119.6777,1,0,0
432.57,1,0,0
38.9313,1,0,0
50.4665,0,0,0
43.257,1,0,0
129.771,0,0,0
86.514,1,0,0
2.8838,0,0,0
0,0,1,0
72.095,1,1,0
0,1,0,0
100.933,0,0,0
0,1,0,0
144.19,1,0,0
36.0475,1,0,0
216.285,1,0,0
86.514,0,0,0
36.0475,0,0,0
0,1,1,0
86.514,1,0,0
111.0263,1,1,0
86.514,1,0,0
239.3554,1,0,0
0,1,0,0
72.095,1,1,0
20.1866,0,0,0
86.514,1,0,0
14.419,1,0,0
0,1,0,0
43.257,1,0,0
259.542,0,0,0
100.933,0,0,0
86.514,1,0,0
0,0,1,0
230.704,1,1,0
23.0704,1,0,0
8.6514,1,0,0
86.514,1,0,0
23.27226622,1,0,0
302.799,0,0,0
43.257,0,0,0
115.352,1,0,0
245.123,0,0,0
17.3028,1,0,0
865.14,0,1,0
432.57,1,0,0
57.676,0,1,0
60.5598,0,0,0
259.542,0,0,0
8.79559,1,1,0
259.542,0,0,0
0,0,0,0
0,1,0,0
57.676,0,0,0
173.028,0,0,0
0,0,0,0
19.46565,1,0,0
317.218,1,0,0
8.6514,1,0,0
61.28075,0,1,0
216.285,0,0,0
0,1,1,0
10.0933,0,0,0
86.514,1,0,0
86.514,1,0,0
259.542,0,0,0
86.514,1,0,0
17.3028,1,0,0
216.285,0,0,0
86.514,1,0,0
44.6989,1,1,0
43.97795,0,0,0
108.1425,1,0,0
173.028,1,0,0
0,1,0,0
108.1425,0,0,0
43.257,1,0,0
43.257,1,1,0
865.14,0,0,0
108.1425,0,0,0
43.257,0,1,0
15.8609,1,0,0
115.352,1,0,0
57.676,0,0,0
173.028,0,1,0
0,1,0,0
302.799,1,0,0
2.8838,1,0,0
129.771,0,1,0
223.4945,1,0,0
28.838,1,0,0
93.7235,1,0,0
2.8838,1,0,0
57.676,0,0,0
115.352,0,0,0
281.1705,0,0,0
115.352,0,1,0
115.352,1,0,0
21.6285,0,0,0
288.38,0,0,0
8.6514,0,0,0
37.4894,0,0,0
0,1,0,0
64.8855,0,0,0
43.257,1,1,0
0,1,0,0
54.07125,0,0,0
692.112,0,0,0
0,1,0,0
0,1,0,0
201.866,1,1,0
0,0,0,0
118.2358,1,0,0
122.5615,0,0,0
38.9313,0,0,0
86.514,1,0,0
86.514,1,0,0
89.3978,1,1,0
5.7676,1,1,0
57.676,1,0,0
158.609,1,0,0
490.246,1,0,0
0,1,1,0
86.514,0,1,0
519.084,1,0,0
1139.101,1,0,0
288.38,1,0,0
173.028,1,0,0
57.676,0,1,0
57.676,1,0,0
0,1,1,0
0,1,0,0
0,1,0,0
230.41562,1,1,0
86.514,1,0,0
95.1654,0,0,0
82.1883,0,1,0
10.0933,0,0,0
2.8838,0,0,0
605.598,1,1,0
0,0,0,0
0,1,0,0
43.257,1,0,0
86.514,0,0,0
86.514,1,0,0
432.57,1,0,0
12.9771,1,0,0
28.838,1,0,0
4.3257,1,1,0
0,0,1,0
43.257,1,0,0
1.73028,0,0,0
93.7235,1,1,0
173.028,0,0,0
0,1,1,0
0,0,0,0
28.838,0,0,0
25.9542,0,0,0
28.838,0,0,0
12.9771,0,0,0
38.9313,1,1,0
0,0,0,0
288.38,1,0,0
144.19,1,0,0
17.3028,1,0,0
21.6285,0,1,0
62.0017,1,0,0
259.542,0,0,0
31.00085,1,0,0
0,1,0,0
1251.5692,0,0,0
25.23325,1,0,0
0,1,0,0
346.056,0,0,0
14.419,1,0,0
43.257,1,0,0
0,0,0,0
86.514,0,0,0
346.056,0,0,0
3495.1656,1,1,0
115.352,0,0,0
0,1,0,0
25.9542,0,0,0
446.989,1,0,0
0,1,0,0
7.2095,1,0,0
27.3961,1,1,0
37.4894,1,0,0
0,0,0,0
7353.69,1,0,0
180.2375,1,0,0
173.028,1,0,0
72.095,1,0,0
144.19,1,0,0
108.1425,1,0,0
36.0475,1,1,0
475.827,1,0,0
14.419,1,0,0
64.8855,1,0,0
8.6514,1,0,0
99.4911,0,0,0
504.665,1,0,0
36.0475,1,0,0
129.771,1,0,0
23.0704,1,0,0
173.028,1,0,0
219.88975,1,0,0
86.514,0,0,0
167.2604,0,0,0
0,0,1,0
0,1,0,0
43.257,1,0,0
0,1,0,0
57.676,1,0,0
173.028,1,0,0
86.514,1,0,0
86.514,0,0,0
14.419,1,0,0
252.3325,1,0,0
10.0933,0,0,0
173.028,1,0,0
57.676,0,0,0
259.542,0,0,0
17.3028,1,1,0
8.6514,0,0,0
136.9805,0,0,0
5.7676,0,0,0
216.285,1,0,0
25.9542,1,0,0
86.514,0,0,0
57.676,0,0,0
43.257,0,1,0
43.257,1,0,0
0,1,0,0
663.274,1,0,0
10.0933,0,0,0
0,1,0,0
60.46607738,1,0,0
173.028,1,0,0
4.3257,1,1,0
0,0,0,0
216.285,1,0,0
10.0933,1,0,0
259.542,0,0,0
33.1637,1,0,0
0,0,0,0
194.6565,1,0,0
35.542835,1,1,0
86.514,0,0,0
0,1,0,0
0,1,0,0
879.559,1,0,0
0,0,0,0
129.771,0,0,0
8.6514,1,1,0
0,0,0,0
2.8838,1,0,0
4.3257,1,0,0
17.3028,1,0,0
50.4665,0,1,0
33.1637,1,0,0
0,1,0,0
64.8855,1,0,0
10.0933,0,0,0
95.1654,1,0,0
222.0526,0,0,0
0,1,0,0
259.542,1,1,0
21.6285,1,0,0
8.6514,1,0,0
0,0,0,0
173.028,0,0,0
497.4555,1,0,0
43.257,1,1,0
201.866,1,0,0
34.6056,1,0,0
7.2095,1,0,0
216.285,1,1,0
86.514,0,0,0
41.8151,0,0,0
288.38,1,0,0
0,1,0,0
28.838,0,0,0
0,0,0,0
8.6514,0,0,0
53.3503,0,0,0
50.4665,1,1,0
0,0,1,0
93.7235,1,0,0
43.257,1,1,0
129.771,0,0,0
0,1,0,0
173.028,0,0,0
0,0,0,0
136.9805,1,0,0
0,1,0,0
0,1,0,0
115.352,0,0,0
63.4436,1,0,0
346.056,1,0,0
80.7464,0,0,0
86.514,1,0,0
79.3045,1,0,0
0,0,0,0
17.3028,1,0,0
144.19,0,1,0
467.1756,0,0,0
0,0,0,0
100.933,1,1,0
17.3028,1,0,0
0,1,0,0
43.257,1,1,0
0,0,0,0
50.4665,0,0,0
2.8838,0,0,0
555.1315,0,0,0
69.2112,1,0,0
346.056,1,0,0
187.447,1,0,0
72.095,1,0,0
86.514,0,0,0
109.5844,1,0,0
93.7235,1,1,0
28.838,1,1,0
54.7922,1,0,0
865.14,0,0,0
0,1,0,0
0,0,0,0
43.257,0,0,0
50.4665,1,0,0
93.7235,1,0,0
43.257,0,1,0
0,0,0,0
201.866,1,0,0
28.838,0,0,0
0,1,0,0
43.257,1,0,0
521.9678,0,0,0
57.676,1,0,0
40.3732,0,0,0
119.53351,1,0,0
36.0475,1,0,0
8.6514,0,1,0
8.6514,0,0,0
0,0,0,0
174.4699,1,1,0
41.8151,1,0,0
0,1,0,0
129.771,1,0,0
151.3995,1,0,0
50.4665,1,0,0
15.8609,0,0,0
0,0,0,0
33.45208,1,0,0
100.933,1,0,0
86.514,1,0,0
0,0,1,0
43.257,0,0,0
86.514,1,1,0
15.8609,1,0,0
0,1,0,0
49.74555,1,0,0
86.514,1,0,0
100.50043,1,0,0
46.1408,0,0,0
187.447,1,0,0
43.257,0,0,0
43.257,1,0,0
122.5615,0,0,0
86.514,0,1,0
129.771,0,0,0
96.6073,1,0,0
69.2112,0,1,0
0,0,0,0
692.112,0,0,0
194.6565,0,0,0
86.514,0,0,0
50.4665,0,0,0
20.1866,0,0,0
0,1,0,0
43.257,0,0,0
230.704,1,1,0
100.933,1,0,0
51.9084,1,0,0
302.799,1,0,0
165.8185,0,0,0
0,0,0,0
865.14,1,0,0
4.3257,0,0,0
0,0,0,0
28.838,0,0,0
5.7676,0,0,0
72.095,1,0,0
43.257,1,0,0
28.838,1,0,0
90.8397,1,0,0
15.13995,1,0,0
100.933,0,0,0
7.2095,1,1,0
43.257,0,0,0
28.838,0,0,0
1570.51748,1,0,0
5.7676,0,0,0
25.9542,1,0,0
0,1,0,0
86.514,1,0,0
0,1,0,0
86.514,1,0,0
86.514,1,1,0
86.514,1,0,0
756.9975,0,0,0
346.056,0,0,0
173.028,1,0,0
50.4665,0,0,0
59.1179,0,0,0
129.771,1,0,0
211.9593,1,0,0
21.6285,1,0,0
17.3028,1,0,0
41.8151,1,0,0
43.257,1,0,0
43.257,0,1,0
43.257,1,0,0
115.352,1,0,0
130.49195,1,0,0
12.9771,1,0,0
43.257,0,0,0
173.028,1,0,0
28.838,0,0,0
36.0475,1,1,0
115.352,0,0,0
22.34945,1,0,0
86.514,1,0,0
0,1,0,0
259.542,1,1,0
346.056,0,0,0
0,0,0,0
15.8609,0,1,0
72.095,1,0,0
144.19,0,0,0
11.5352,1,0,0
8.6514,0,0,0
115.352,0,0,0
86.514,1,0,0
136.9805,0,1,0
180.2375,1,1,0
161.4928,1,0,0
72.095,1,1,0
173.028,0,0,0
0,1,0,0
86.514,0,0,0
115.352,0,1,0
173.028,1,0,0
86.514,0,0,0
50.4665,1,0,0
7.2095,1,1,0
103.8168,1,0,0
201.866,1,0,0
144.19,0,0,0
10.0933,1,0,0
43.257,1,0,0
15.13995,0,0,0
0,0,0,0
43.257,0,0,0
217.7269,0,0,0
346.056,1,0,0
18.7447,1,0,0
100.933,0,0,0
187.447,1,1,0
86.514,0,0,0
0,0,1,0
122.5615,0,0,0
43.257,0,0,0
0,1,0,0
0,1,0,0
43.257,0,0,0
129.771,0,0,0
144.19,1,0,0
288.38,0,0,0
14.419,0,0,0
86.514,0,0,0
86.514,1,0,0
173.028,1,0,0
64.8855,1,0,0
432.57,1,0,0
7.2095,1,0,0
8.6514,1,0,0
100.933,1,0,0
0,1,0,0
0,1,0,0
7.2095,1,0,0
86.514,0,0,0
0,1,0,0
28.838,0,0,0
54.7922,1,0,0
36.0475,0,0,0
0,1,0,0
0,0,0,0
8.6514,1,0,0
187.447,0,0,0
59.1179,1,0,0
100.933,1,0,0
21.6285,1,1,0
5.7676,1,0,0
57.676,1,0,0
0,1,0,0
93.7235,0,0,0
28.838,1,0,0
173.028,1,0,0
0,1,0,0
0,0,0,0
23.0704,0,0,0
196.0984,1,1,0
0,1,0,0
0,1,0,0
173.028,0,0,0
129.771,0,0,0
0,0,0,0
17.3028,0,1,0
115.352,0,0,0
173.028,1,0,0
374.894,0,0,0
0,1,0,0
0,0,0,0
144.19,1,0,0
50.4665,0,0,0
86.514,0,0,0
86.514,0,0,0
24.5123,1,0,0
74.9788,1,0,0
158.609,1,0,0
173.028,0,0,0
50.4665,1,0,0
57.676,1,0,0
31.7218,1,0,0
23.0704,0,0,0
131.2129,1,0,0
0,1,0,0
56.2341,1,0,0
37.4894,0,0,0
8.6514,0,0,0
86.514,0,0,0
0,1,0,0
330.1951,1,0,0
86.514,1,0,0
72.095,1,1,0
21.6285,0,0,0
100.933,0,1,0
28.838,1,0,0
396.5225,0,0,0
158.609,1,0,0
86.514,1,0,0
0,1,0,0
7.2095,1,0,0
79.3045,0,0,0
17.3028,0,0,0
79.3045,1,0,0
86.514,1,0,0
44.6989,1,0,0
37.4894,1,0,0
147.0738,0,0,0
432.57,0,0,0
50.4665,1,0,0
237.9135,1,0,0
0,1,0,0
129.771,0,0,0
86.514,1,0,0
0,0,0,0
47.5827,1,0,0
49.0246,1,0,0
100.933,1,0,0
29.55895,1,0,0
86.514,1,1,0
86.514,1,0,0
0,1,0,0
0,1,0,0
86.514,1,0,0
92.2816,1,0,0
25.9542,1,0,0
100.933,1,0,0
86.514,1,0,0
245.123,1,0,0
38.9313,1,0,0
20.1866,0,1,0
0,0,1,0
86.514,1,0,0
692.112,1,0,0
15.8609,0,0,0
64.16455,1,0,0
36.0475,0,0,0
0,1,0,0
0,0,1,0
374.894,1,0,0
0,1,0,0
144.19,1,0,0
0,1,0,0
0,0,1,0
11.5352,0,0,0
1297.71,0,0,0
72.095,1,0,0
43.257,0,0,0
346.056,0,0,0
72.095,0,0,0
129.771,1,0,0
144.19,1,1,0
173.028,1,0,0
86.514,1,0,0
331.637,1,1,0
173.028,1,0,0
93.7235,1,0,0
259.542,1,0,0
86.514,1,0,0
23.79135,1,0,0
0,1,0,0
0,1,1,0
34.6056,1,0,0
346.056,0,1,0
0,0,0,0
432.57,1,1,0
612.8075,0,0,0
28.838,1,0,0
50.4665,1,0,0
230.704,0,0,0
50.4665,1,0,0
0,1,1,0
173.028,0,0,0
86.514,1,0,0
72.095,1,1,0
0,0,0,0
0,1,0,0
24.5123,1,0,0
0,1,0,0
86.514,1,0,0
0,0,0,0
10.0933,0,0,0
288.38,1,1,0
100.933,0,0,0
86.514,1,0,0
0,1,0,0
10.0933,1,0,0
0,1,0,0
86.514,0,1,0
302.799,0,0,0
21.6285,1,1,0
173.028,0,0,0
42.53605,1,0,0
446.989,1,0,0
87.20611244,1,0,0
173.028,1,0,0
317.218,1,1,0
59.1179,1,0,0
0,1,0,0
10.0933,1,0,0
158.609,0,0,0
32.44275,1,0,0
40.3732,1,0,0
69.2112,0,0,0
238.4556536,0,0,0
0,0,0,0
432.57,0,0,0
6.48855,1,0,0
43.257,1,0,0
56.2341,1,0,0
93.7235,1,0,0
173.028,1,1,0
57.676,1,0,0
0,1,0,0
0,0,0,0
72.095,1,0,0
216.285,0,1,0
86.514,1,0,0
43.257,0,0,0
79.3045,0,0,0
2.8838,1,0,0
1.4419,0,0,0
389.313,1,0,0
86.514,1,0,0
0,1,0,0
20.1866,0,0,0
86.514,0,0,0
288.38,1,0,0
240.7973,1,0,0
0,0,0,0
122.5615,1,1,0
86.514,0,0,0
0,0,0,0
115.352,1,0,0
86.514,1,1,0
173.028,0,0,0
34.6056,1,0,0
0,0,0,0
0,1,0,0
0,1,0,0
167.2604,1,0,0
0,1,0,0
100.933,1,0,0
100.933,1,0,0
43.257,1,0,0
0,0,1,0
116.7939,0,0,0
0,0,0,0
72.095,1,0,0
31.7218,1,0,0
14.419,1,1,0
7.2095,1,0,0
69.93215,0,0,0
0,1,0,0
14.419,1,0,0
72.095,1,0,0
36.0475,1,0,0
115.352,0,1,0
50.4665,1,1,0
86.514,0,0,0
0,0,1,0
72.095,1,1,0
12.9771,0,0,0
0,0,1,0
90.98389,1,0,0
0,0,0,0
259.542,0,0,0
0,1,0,0
1730.28,1,1,0
0,1,0,0
230.704,0,0,0
144.19,0,0,0
25.9542,1,0,0
0,1,0,0
12.9771,1,0,0
259.542,0,0,0
64.8855,1,0,0
24.5123,1,0,0
100.933,1,0,0
0,0,1,0
100.933,0,0,0
0,0,0,0
0,1,0,0
43.257,1,1,0
173.028,1,0,0
72.095,0,0,0
1297.71,0,0,0
144.19,0,0,0
86.514,0,0,0
57.676,0,0,0
173.028,0,0,0
8.6514,1,0,0
129.771,0,0,0
28.838,1,0,0
28.838,1,0,0
173.028,0,0,0
0,0,0,0
4.3257,1,0,0
0,1,0,0
0,1,0,0
86.514,1,0,0
0,1,0,0
0,1,0,0
144.19,1,0,0
14.419,0,0,0
86.514,1,0,0
0,1,0,0
0,0,0,0
5.7676,1,1,0
57.676,0,0,0
129.771,1,0,0
147.0738,1,0,0
201.866,0,0,0
28.838,1,0,0
173.028,0,0,0
0,1,0,0
86.514,1,0,0
34.6056,0,0,0
0,0,0,0
0,0,0,0
64.8855,1,0,0
46.1408,0,0,0
129.771,1,0,0
86.514,1,0,0
144.19,1,0,0
8.6514,0,1,0
46.1408,1,0,0
0,1,1,0
129.771,1,0,0
207.6336,0,0,0
555.1315,1,0,0
216.285,1,1,0
16.58185,1,0,0
21.6285,1,0,0
0,0,0,0
187.447,1,0,0
17.3028,1,0,0
0,0,0,0
218.44785,0,0,0
432.57,0,0,0
0,1,0,0
144.19,1,0,0
34.6056,0,0,0
20.1866,1,0,0
121.1196,0,1,0
0,1,0,0
8.6514,0,0,0
37.4894,0,0,0
14.419,1,0,0
173.028,0,0,0
14.419,1,0,0
86.514,0,0,0
43.257,0,1,0
0,0,1,0
7.2095,0,0,0
86.514,1,0,0
0,1,1,0
43.257,1,0,0
346.056,1,1,0
28.838,1,0,0
0,1,0,0
0,1,0,0
21.6285,1,0,0
0,0,0,0
173.028,1,0,0
151.3995,0,0,0
14.419,0,0,0
173.028,0,0,0
0,1,0,0
288.38,1,0,0
22.34945,0,0,0
93.7235,1,0,0
0,1,0,0
0,1,0,0
64.8855,0,0,0
64.8855,0,0,0
86.514,1,1,0
7.2095,0,1,0
15.8609,1,0,0
60.5598,1,0,0
41.09415,1,0,0
4.3257,0,0,0
0,1,0,0
8.6514,0,0,0
48.59203,0,0,0
108.1425,1,0,0
86.514,1,0,0
90.8397,1,0,0
14.419,1,0,0
533.503,1,0,0
0,1,0,0
72.095,1,0,0
0,0,0,0
201.866,1,0,0
28.838,0,1,0
25.9542,0,0,0
86.514,0,0,0
173.028,1,0,0
144.19,1,1,0
40.3732,1,0,0
57.676,1,0,0
86.514,0,0,0
0,1,0,0
2.8838,1,0,0
230.704,1,0,0
12.9771,0,0,0
43.257,1,0,0
34.6056,1,0,0
84.23579756,1,0,0
11.5352,1,1,0
173.028,1,0,0
173.028,1,0,0
10.81425,1,1,0
7.93045,1,0,0
43.257,1,0,0
0,0,1,0
0,0,0,0
14.419,1,0,0
0,1,0,0
31.7218,1,0,0
1023.749,0,0,0
100.933,0,0,0
51.9084,1,1,0
8.6514,0,1,0
25.9542,1,0,0
11.5352,0,0,0
17.3028,1,0,0
86.514,1,0,0
28.838,1,0,0
191.7727,1,0,0
79.3045,1,0,0
86.514,1,0,0
86.514,0,0,0
216.285,1,0,0
0,0,0,0
0,1,0,0
43.257,1,0,0
105.2587,0,0,0
33.1637,1,0,0
86.514,1,0,0
20.1866,1,0,0
0,0,0,0
10.0933,0,0,0
144.19,1,0,0
7.2095,0,0,0
7.2095,1,0,0
10.0933,1,0,0
119.6777,0,0,0
86.514,0,0,0
0,0,0,0
43.257,1,1,0
72.095,0,0,0
187.447,1,0,0
0,0,0,0
184.5632,1,0,0
86.514,1,0,0
43.257,1,0,0
0,0,0,0
0,1,0,0
47.15013,1,1,0
0,1,0,0
86.514,1,1,0
173.028,0,0,0
259.542,0,0,0
14.419,1,0,0
76.4207,0,0,0
86.514,1,0,0
24.5123,1,0,0
43.257,1,1,0
0,0,0,0
21.6285,1,0,0
86.514,0,0,0
28.838,0,1,0
144.19,1,0,0
25.9542,1,0,0
17.3028,1,0,0
0,0,0,0
129.771,1,0,0
50.4665,1,1,0
86.514,1,0,0
0,1,0,0
5.7676,1,0,0
173.028,1,1,0
0,1,0,0
28.838,1,0,0
116.7939,1,0,0
10.0933,0,0,0
12.9771,1,0,0
8.6514,1,0,0
173.028,1,0,0
185.3490351,1,1,0
60.5598,1,0,0
194.6565,0,0,0
246.5649,0,0,0
136.9805,0,0,0
86.514,1,0,0
0,1,0,0
51.9084,1,0,0
5.7676,0,0,0
43.257,1,0,0
432.57,0,0,0
778.626,0,0,0
0,1,0,0
17.3028,0,0,0
432.57,1,0,0
34.6056,1,0,0
28.838,1,0,0
302.799,1,0,0
36.0475,0,0,0
21.6285,0,0,0
4.3257,0,0,0
50.4665,1,0,0
50.4665,1,0,0
86.514,1,0,0
0,1,0,0
331.637,1,1,0
865.14,0,0,0
50.4665,1,0,0
0,0,0,0
79.3045,1,0,0
865.14,1,0,0
850.721,0,0,0
86.514,1,0,0
28.838,0,0,0
86.514,1,0,0
44.6989,0,0,0
389.313,0,0,0
43.257,1,0,0
25.9542,0,0,0
34.6056,1,0,0
0,0,0,0
36.0475,1,1,0
144.19,0,0,0
173.028,1,0,0
0,1,0,0
86.514,1,0,0
1153.52,0,0,0
0,1,0,0
14.419,0,0,0
14.419,1,0,0
0,1,0,0
31.7218,1,0,0
21.6285,0,0,0
43.257,0,0,0
5.7676,1,0,0
108.1425,1,0,0
144.19,1,0,0
10.38168,0,0,0
7.2095,1,1,0
86.514,1,0,0
0,1,1,0
173.028,1,1,0
20.1866,0,0,0
115.352,0,0,0
1.4419,0,0,0
86.514,1,1,0
57.676,0,0,0
11.5352,0,0,0
43.257,0,0,0
86.514,0,0,0
230.704,1,0,0
0,1,0,0
115.352,1,0,0
80.7464,1,0,0
317.218,1,0,0
0,0,1,0
144.19,1,0,0
692.112,1,0,0
86.514,1,0,0
324.4275,1,0,0
86.514,1,0,0
0,1,0,0
0,1,0,0
119.38932,0,0,0
0,1,0,0
0,0,0,0
14.419,1,0,0
0,0,0,0
15.8609,1,0,0
1038.168,0,0,0
12.25615,0,0,0
43.257,0,0,0
0,0,0,0
0,0,1,0
86.514,1,1,0
0,1,0,0
72.095,1,0,0
43.257,0,0,0
23.0704,0,0,0
21.6285,1,0,0
134.0967,1,0,0
764.207,0,0,0
72.095,1,0,0
259.542,0,0,0
219.1688,0,0,0
129.771,1,1,0
259.542,1,0,0
86.514,0,0,0
14.419,0,1,0
8.6514,1,0,0
216.285,0,0,0
0,1,0,0
432.57,0,1,0
0,1,0,0
519.084,1,0,0
2.8838,0,0,0
0,1,0,0
259.542,0,0,0
24.5123,1,0,0
64.8855,1,0,0
0,0,1,0
64.8855,1,0,0
3108.15964,0,0,0
86.514,1,0,0
0,1,0,0
0,0,0,0
8.6514,1,0,0
100.933,1,0,0
43.257,1,0,0
865.14,0,0,0
490.246,1,0,0
111.0263,1,0,0
0,0,0,0
86.514,0,0,0
115.352,1,1,0
201.866,0,0,0
57.676,0,0,0
325.8694,0,0,0
43.257,1,0,0
86.514,1,0,0
0,0,0,0
259.542,1,1,0
259.542,0,0,0
341.7303,1,0,0
0,1,0,0
17.3028,1,0,0
25.9542,0,1,0
44.90797506,1,0,0
0,0,1,0
105.2587,0,0,0
0,1,0,0
57.676,0,1,0
86.514,1,0,0
432.57,0,1,0
17.3028,1,1,0
18.02375,1,0,0
62.0017,1,0,0
0,0,0,0
17.3028,0,0,0
100.933,0,0,0
7.2095,1,0,0
1052.587,1,0,0
43.257,1,0,0
86.514,1,0,0
86.514,1,0,0
100.933,1,0,0
0,1,0,0
43.257,0,0,0
86.514,1,1,0
216.285,0,0,0
5.7676,1,0,0
43.257,1,1,0
6.48855,1,0,0
720.95,0,0,0
25.9542,1,0,0
346.056,1,0,0
43.257,0,0,0
86.514,0,0,0
201.866,1,0,0
86.514,1,0,0
108.1425,1,0,0
103.8168,0,0,0
44.17693222,1,1,0
21.6285,0,0,0
173.028,1,0,0
17.3028,1,0,0
57.676,0,1,0
36.0475,1,0,0
0,0,0,0
0,0,0,0
173.028,0,0,0
43.257,0,0,0
72.095,1,0,0
36.0475,1,0,0
43.257,0,0,0
86.514,1,0,0
7.2095,0,0,0
123.85921,0,0,0
0,0,1,0
0,1,1,0
173.028,1,0,0
0,1,0,0
0,1,0,0
57.676,1,1,0
0,1,0,0
86.514,1,0,0
0,1,1,0
346.056,0,0,0
93.7235,0,0,0
0,1,1,0
0,1,0,0
173.028,1,0,0
0,1,0,0
86.514,1,0,0
547.922,0,0,0
2.8838,1,1,0
57.676,1,0,0
0,0,0,0
36.0475,0,0,0
79.3045,1,0,0
36.0475,1,0,0
213.4012,1,0,0
21.6285,0,0,0
0,1,0,0
16.00509,1,0,0
0,0,0,0
173.028,0,0,0
86.514,1,0,0
0,0,0,0
449.512325,1,1,0
338.8465,0,0,0
51.9084,1,0,0
43.257,1,1,0
14.419,1,0,0
86.514,1,0,0
14.419,1,0,0
86.514,1,0,0
0,1,0,0
144.19,1,0,0
44.6989,0,0,0
86.514,0,0,0
43.257,0,0,0
43.257,0,0,0
72.095,0,0,0
129.771,1,0,0
0,1,0,0
100.933,1,0,0
28.838,1,1,0
216.285,1,0,0
23.0704,1,0,0
0,1,0,0
403.732,1,0,0
0,1,0,0
24.54113811,0,0,0
432.57,1,0,0
0,0,0,0
64.8855,0,0,0
7.2095,0,0,0
28.838,1,0,0
36.0475,1,0,0
360.475,0,0,0
36.0475,0,0,0
36.0475,1,0,0
180.2375,1,0,0
69.2112,0,0,0
43.257,0,0,0
129.771,0,0,0
17.3028,1,0,0
28.838,0,1,0
119.6777,0,0,0
115.352,0,0,0
23.0704,1,0,0
72.095,1,0,0
259.542,1,0,0
0,0,0,0
389.313,1,0,0
40.3732,0,0,0
8.6514,0,0,0
28.838,1,0,0
14.419,1,1,0
59.1179,1,0,0
144.19,1,0,0
28.838,1,0,0
346.056,1,1,0
100.933,1,1,0
342.4815243,1,0,0
0,1,0,0
77.8626,0,0,0
36.0475,1,0,0
0,0,0,0
28.838,1,1,0
86.514,0,0,0
0,1,1,0
4.3257,0,1,0
79.3045,1,0,0
43.257,1,0,0
86.514,1,0,0
17.01442,0,0,0
173.028,1,0,0
0,1,0,0
0,0,0,0
63.4436,1,0,0
360.475,1,0,0
7.2095,1,0,0
0,0,0,0
0,0,0,0
43.257,1,0,0
432.57,1,0,0
0,0,0,0
24.5123,0,0,0
432.57,0,0,0
0,0,0,0
0,1,0,0
0,1,1,0
7.2095,1,0,0
131.2129,1,1,0
14.419,0,0,0
773.6081898,0,1,0
86.514,0,0,0
0,1,0,0
43.257,0,0,0
144.19,0,0,0
2.8838,1,1,0
86.514,1,0,0
4.3257,1,0,0
86.514,0,1,0
0,1,0,0
144.19,1,0,0
4.3257,1,0,0
36.0475,0,0,0
0,0,0,0
10.0933,0,1,0
173.028,0,0,0
115.352,1,0,0
86.514,1,0,0
86.514,0,0,0
0,1,0,0
173.028,0,1,0
173.028,1,1,0
0,1,0,0
0,0,1,0
36.0475,1,0,0
124.0034,0,0,0
0,1,0,0
55.51315,1,0,0
86.514,1,0,0
194.6565,0,0,0
0,1,0,0
317.218,1,0,0
17.3028,1,0,0
1081.425,0,0,0
86.514,1,0,0
31.7218,1,0,0
0,0,0,0
4.3257,0,0,0
33.1637,1,0,0
43.257,0,1,0
16.14928,1,0,0
54.7922,1,0,0
0,1,0,0
187.447,1,0,0
11.5352,0,0,0
115.352,1,0,0
1153.52,0,1,0
86.514,1,0,0
43.257,0,0,0
540.7125,0,0,0
0,0,0,0
144.19,1,0,0
0,1,1,0
144.19,0,0,0
106.7006,1,1,0
0,1,0,0
0,1,0,0
25.9542,0,0,0
72.095,1,0,0
0,1,0,0
216.285,0,0,0
0,0,0,0
12.9771,1,0,0
86.514,1,0,0
72.03732488,0,0,0
118.2358,1,0,0
432.57,1,0,0
0,1,0,0
86.514,1,1,0
0,1,0,0
0,1,0,0
162.9347,1,0,0
0,0,1,0
360.475,0,0,0
86.514,1,0,0
201.3901748,1,0,0
34.6056,0,0,0
0,1,0,0
17.3028,1,0,0
0,0,0,0
25.9542,0,0,0
44.6989,0,0,0
17.3028,1,0,0
0,0,0,0
129.771,1,0,0
144.19,0,0,0
0,0,0,0
86.514,1,0,0
73.5369,1,0,0
346.056,1,0,0
360.475,1,1,0
136.9805,0,0,0
86.514,1,0,0
259.542,1,0,0
57.676,1,0,0
14.419,1,0,0
0,1,0,0
432.57,1,0,0
0,0,0,0
2.8838,1,0,0
0,1,0,0
15.8609,0,0,0
14.419,1,0,0
129.771,0,0,0
1.4419,0,0,0
95.1654,0,0,0
