quant_saved,female,highschool_completed,rem_any,wealthy,age
14.419,0,1,0,0,53.79452
72.095,1,1,1,0,28.41096
83.6302,1,1,0,0,25.027397
0,1,0,1,0,32.386303
173.028,1,1,0,0,50.778084
10.0933,0,1,1,0,27.723288
93.7235,0,1,1,0,45.208218
86.514,0,1,0,0,43.89315
0,1,1,0,0,21.654795
5.7676,1,0,1,0,31.764383
0,1,0,0,0,21.326027
115.352,0,1,0,0,33.59452
136.9805,1,0,0,0,51.99178
144.19,0,0,1,0,19.39452
0,1,0,0,0,21.09863
43.257,1,0,0,0,22.643835
129.771,0,0,1,0,22.739725
86.514,1,0,1,0,40.48767
173.028,0,0,1,0,39.336987
72.095,1,1,0,0,52.0137
43.257,1,1,1,0,26.317808
7.2095,0,1,0,0,27.515068
14.419,0,0,1,0,30.230137
0,1,1,0,0,28.20822
43.257,1,0,1,0,56.632877
259.542,1,1,1,0,25.550686
0,1,0,0,0,18.449314
144.19,0,1,0,0,13.084931
0,1,1,1,0,43.59452
4.3257,0,0,0,0,67.52877
0,0,0,0,0,22.446575
14.419,1,1,1,0,34.82192
0,1,1,1,0,52.676712
43.74580412,0,0,1,0,27.89315
0,1,1,1,0,40.69589
5.7676,0,1,0,0,19.178082
0,0,1,1,0,25.419178
281.1705,1,1,0,0,29.334246
24.5123,1,0,1,0,33.887672
43.257,1,1,0,0,14.449315
0,1,0,1,0,19.282192
43.257,1,1,0,0,26.619179
0,0,1,1,0,21.246574
111.0263,0,1,1,0,20.19452
86.514,1,0,0,0,21.123287
43.257,1,1,0,0,41.17808
36.0475,1,1,0,0,42.260273
36.0475,1,0,0,0,24.123287
17.3028,1,1,0,0,51.052055
129.771,1,0,0,0,27.90959
17.3028,1,1,1,0,21.876713
43.257,1,0,1,0,21.164383
144.19,0,0,0,0,40.060272
118.95675,1,0,1,0,19.139727
0,1,1,0,0,31.071234
389.313,0,0,1,0,38.980824
0,0,1,0,0,29.997261
0,1,1,0,0,40.29863
72.095,0,1,1,0,54.183563
11.5352,1,1,0,0,74.42192
30.2799,1,1,0,0,44.517807
36.0475,0,1,1,0,14.035617
0,0,0,1,0,19.284931
0,1,1,0,0,21.813698
34.6056,1,0,0,0,25.7863
20.90755,1,0,1,0,21.339725
20.1866,1,1,0,0,19.306849
18.7447,0,0,1,0,25.747946
0,0,0,0,0,17.835617
0,0,1,1,0,46.268494
43.257,0,0,0,0,38.558903
0,1,1,0,0,23.210958
43.257,1,0,1,0,36.00274
27.3961,1,0,1,0,55.50959
72.095,1,1,0,0,43.70137
0,0,0,0,0,31.50137
144.19,0,0,1,0,27.60548
24.39694811,1,1,0,0,30.673973
0,1,0,1,0,18.90959
259.542,0,1,1,0,33.150684
86.514,0,1,1,0,25.865753
25.9542,1,0,0,0,62.150684
86.514,0,1,1,0,16.460274
36.0475,0,1,1,0,21.084932
0,1,0,0,0,23.279451
86.514,0,1,1,0,22.326027
0,0,1,1,0,40.660275
57.676,0,0,0,0,26.884932
0,0,1,1,0,42.53425
72.095,0,1,0,0,45.841095
10.0933,1,1,1,0,32.361645
0,0,1,0,0,24.361645
27.3961,0,1,1,0,19.80274
36.0475,1,0,0,0,22.983562
0,1,1,0,0,30.117807
28.838,1,0,0,0,53.364384
79.3045,1,1,1,0,33.038357
1.4419,1,0,1,0,40.961643
46.1408,0,0,0,0,29.780823
0,1,1,1,0,16.794521
86.514,1,0,0,0,53.164383
216.285,1,1,0,0,19.210958
129.771,1,0,0,0,20.115068
0,0,1,0,0,29.372602
187.447,1,0,1,0,36.172604
21.6285,1,0,1,0,32.030136
173.028,1,1,1,0,32.158905
28.838,1,0,0,0,23.178082
0,0,1,0,0,24.863014
0,1,1,0,0,20.619179
136.9805,1,0,0,0,31.531507
86.514,1,1,1,0,58.41644
72.095,1,0,1,0,67.00274
0,0,0,0,0,20.70685
237.9135,1,1,0,0,48.29315
173.028,0,1,0,0,47.580822
0,0,1,1,0,24.51233
79.3045,1,1,1,0,21.268494
36.0475,0,1,1,0,23.728767
83.6302,1,0,0,0,31.243835
14.419,1,1,1,0,53.153423
0,1,0,1,0,25.254795
324.4275,1,1,1,0,19.59726
43.257,0,1,1,0,46.29863
432.57,1,1,1,0,38.613697
23.0704,1,0,0,0,27.350685
28.838,1,1,0,0,33.63014
262.4258,0,0,0,0,27.446575
50.4665,1,0,0,0,49.142467
72.095,0,1,0,0,20.616438
43.257,0,1,1,0,31.854795
108.1425,0,1,0,0,38.958904
0,0,0,1,0,53.676712
43.257,0,1,0,0,30.778082
28.838,0,0,0,0,29.750685
0,0,0,0,0,30.068493
17.3028,0,0,1,0,38.931507
0,1,0,0,0,22.263014
21.6285,0,1,0,0,19.646576
0,0,1,1,0,35.72329
0,0,1,1,0,28.567123
0,0,0,1,0,21.728767
0,0,0,1,0,22.035616
86.514,0,1,1,0,35.52329
338.8465,1,0,0,0,20.520548
259.542,1,1,0,0,30.923288
0,1,1,0,0,35.920547
43.257,1,1,0,0,27.271233
72.095,1,1,1,0,51.18082
5.7676,1,0,1,0,18.142466
0,0,0,0,0,21.50411
7.2095,1,0,1,0,43.849316
8.6514,1,0,1,0,30.032877
112.4682,0,0,1,0,49.142467
191.7727,1,1,1,0,34.356163
490.246,0,0,1,0,28.679453
86.514,0,1,0,0,66.2137
86.514,1,1,0,0,20.60548
0,1,1,0,0,33.40548
0,1,1,0,0,62.17808
36.0475,1,0,1,0,47.61644
8.6514,1,1,0,0,28.427397
0,0,1,1,0,41.852055
28.838,1,0,0,0,50.561646
175.9118,0,0,0,0,23.90959
259.542,0,0,0,0,23.473972
216.285,1,0,1,0,19.142466
96.6073,0,0,0,0,58.99726
0,1,0,0,0,43.230137
0,1,1,1,0,40.29863
28.838,0,0,1,0,35.589043
64.8855,1,0,0,0,29.810959
0,1,1,1,0,29.947945
86.514,1,1,1,0,78.5726
0,0,0,0,0,39.863014
21.6285,1,1,1,0,20.80822
0,0,1,0,0,17.849316
0,1,0,0,0,40.945206
0,1,0,0,0,25.734247
12.9771,0,1,0,0,33.334248
72.095,0,0,1,0,49.575344
115.352,1,1,0,0,35
36.0475,1,0,1,0,21.043835
72.095,1,1,0,0,56.268494
0,0,0,0,0,14.178082
0,0,0,0,0,25.90137
115.352,1,1,1,0,25.580822
197.5403,1,1,1,0,25.043835
43.257,1,0,1,0,30.709589
108.1425,1,0,0,0,32.824657
100.933,0,0,0,0,23.019178
108.1425,1,1,0,0,19.926027
93.7235,1,1,0,0,35.00274
43.257,1,1,1,0,53.175343
79.3045,1,0,1,0,48.484932
0,1,0,0,0,31.10137
46.75504971,0,0,1,0,57.30411
43.257,1,0,0,0,36.29315
0,1,0,0,0,21.386301
5.7676,1,1,1,0,27.934246
0,1,0,1,0,44.40548
17.3028,1,1,0,0,30.273973
57.676,1,0,1,0,54.838356
173.028,1,1,0,0,54.39452
360.475,1,1,1,0,30.380821
1.4419,1,1,0,0,20.347944
109.5844,0,0,1,0,27.736986
18.7447,0,1,0,0,32.438354
0,1,1,0,0,18.452055
0,1,0,1,0,28.169863
69.2112,0,1,0,0,34.673973
216.285,1,0,0,0,60.69863
57.676,1,1,0,0,61.246574
43.97795,0,1,0,0,38.539726
8.6514,0,1,0,0,35.6
43.257,1,1,0,0,55.0137
0,1,1,0,0,21.638355
26.67515,1,0,1,0,23.139727
8.6514,0,0,0,0,23.257534
86.514,1,1,0,0,55.424656
187.447,0,1,0,0,24.482191
187.447,0,0,1,0,21.895891
160.0509,1,0,0,0,62.50137
21.6285,1,0,0,0,25.657534
2.8838,0,1,0,0,54.849316
0,0,1,0,0,22.2137
21.6285,1,1,1,0,26.158905
86.514,1,1,0,0,30.065754
57.676,1,0,1,0,33.843834
100.933,1,0,1,0,34.742466
72.095,1,0,0,0,48.589043
605.598,1,0,0,0,26.638355
36.0475,0,1,0,0,34.449314
0,0,1,1,0,25.287672
346.056,1,1,1,0,42.49315
10.0933,1,1,0,0,20.01096
0,1,0,0,0,40.964382
4.3257,0,0,0,0,21.430138
8.6514,0,0,0,0,25.331507
2.8838,0,0,0,0,22.947945
5.7676,1,1,1,0,43.443836
34.6056,0,1,1,0,23.580822
111.0263,0,0,1,0,24.915068
57.676,1,1,1,0,31.89863
57.676,1,1,1,0,23.40548
42.53605,1,1,1,0,37.728767
259.542,1,1,0,0,30.920547
73.12884231,0,0,0,0,27.789042
86.514,0,1,1,0,28.964384
12.25615,0,0,1,0,40.934246
86.514,0,1,0,0,34.482193
8.6514,0,1,0,0,18.41644
2.8838,1,1,1,0,65.435616
7.2095,1,0,1,0,26.167124
0,1,0,1,0,30.09863
72.095,1,0,1,0,34.956165
5.7676,0,1,0,0,34.02192
0,0,0,0,0,19.58356
43.257,0,1,0,0,30.832876
0,0,0,0,0,28.531507
43.257,1,1,1,0,29.70137
100.933,1,1,0,0,28.852055
10.0933,1,1,0,0,47.758904
57.676,1,1,0,0,39.139725
11.5352,1,1,0,0,27.271233
288.38,0,1,0,0,35.257534
43.257,1,1,1,0,70.66027
115.352,0,1,0,0,21.345205
37.51823811,1,1,0,0,36.873974
72.095,0,1,1,0,32.460274
43.257,0,1,1,0,39.08219
144.19,0,0,0,0,24.739725
0,0,1,0,0,28.731506
24.5123,0,0,1,0,25.895891
0,1,0,1,0,32.936985
194.6565,1,1,0,0,42.830135
0,0,0,0,0,33.50411
4.3257,1,1,0,0,41.621918
14.419,0,0,1,0,34.531506
4.3257,1,1,1,0,56.30137
0,0,1,0,0,20.249315
86.514,0,1,0,0,24.586302
8.6514,1,1,1,0,48.791782
73.05818918,0,1,0,0,49.041096
57.676,0,0,1,0,26.99452
28.838,1,1,0,0,30.40274
93.7235,1,0,0,0,28.136986
37.4894,1,1,1,0,41.27671
15.8609,1,0,0,0,54.816437
17.3028,1,1,1,0,33.235615
11.5352,1,0,1,0,26.252054
0,1,0,0,0,25.687672
100.933,0,0,1,0,22.49863
21.6285,0,1,1,0,58.47945
86.514,0,1,1,0,26.884932
11.5352,0,0,1,0,26.712328
288.38,1,0,0,0,35.038357
8.6514,1,1,1,0,21.084932
1059.580215,0,1,1,0,26.673973
282.6124,0,0,1,0,37.158905
173.028,0,0,1,0,48.49863
72.095,0,1,1,0,37.676712
0,1,1,0,0,19.726027
69.2112,0,1,1,0,39.049316
28.838,0,1,0,0,23.99452
51.9084,0,1,1,0,28.438356
43.257,0,1,1,0,24.591782
0,1,1,1,0,19.408218
86.514,1,1,1,0,44.816437
0,0,1,1,0,48.684933
0,1,0,1,0,69.9589
28.838,0,1,1,0,56.643837
0,1,1,0,0,30.860273
0,1,0,1,0,23.39726
173.028,0,1,0,0,27.29863
0,1,0,1,0,37.08219
2552.163,0,1,1,0,24.265753
201.866,0,0,1,0,74.73972
0,0,1,1,0,35.279453
28.838,1,1,0,0,20.619179
1.4419,0,0,0,0,20.186302
144.19,1,1,0,0,38.334248
57.676,1,0,1,0,26.997261
12.9771,1,1,0,0,33.728767
21.6285,1,0,1,0,63.235615
0,1,1,0,0,61.48767
0,0,1,0,0,32.47671
86.514,0,0,0,0,32.043835
0,1,0,0,0,33.51233
222.0526,1,1,0,0,39.673973
93.7235,0,0,0,0,35.58356
72.095,0,1,0,0,28.70685
21.6285,1,1,1,0,14.79178
43.257,0,0,0,0,56.66849
490.246,0,1,0,0,25.013699
18.7447,1,1,0,0,24.413698
0,0,1,0,0,30.484932
40.012725,0,1,1,0,5.8246574
0,0,1,1,0,20.180822
7.2095,1,1,0,0,29.4
0,0,0,0,0,28.150684
20.1866,1,0,1,0,26.68493
0,0,0,0,0,20.649315
432.57,0,1,0,0,28.4
0,0,1,0,0,46.38904
43.257,1,1,1,0,30.654795
86.514,0,1,1,0,34.19452
165.8185,1,0,1,0,25.906849
72.095,1,1,0,0,46.531506
346.056,0,0,1,0,28.350685
0,1,1,0,0,40.728767
95.1654,1,0,1,0,47.29589
0,1,1,1,0,27.167124
43.257,1,0,1,0,22.032877
0,1,0,0,0,28.246574
50.4665,0,0,0,0,23.915068
173.028,1,1,0,0,51.71507
7.2095,1,0,0,0,54.564384
14.419,0,0,0,0,21.00548
43.257,1,1,0,0,27.068493
31.7218,0,0,0,0,25.794521
0,1,1,1,0,21.438356
160.6319857,0,0,1,0,30.641096
0,0,1,1,0,22.257534
28.838,0,0,0,0,26.613699
86.514,1,1,0,0,24.778082
2.8838,1,1,0,0,22.742466
28.838,0,0,1,0,65.989044
50.4665,0,1,1,0,47.249313
173.028,0,0,0,0,35.575344
43.257,1,0,1,0,29.115068
93.7235,0,0,0,0,29.824657
25.23325,0,1,1,0,28.386301
446.989,0,1,1,0,42.52055
14.419,1,1,1,0,33.361645
0,0,1,1,0,31.430138
93.7235,1,1,1,0,19.189041
0,1,0,0,0,41.983562
86.514,0,0,1,0,40.750687
36.0475,0,0,1,0,47.91781
18.7447,0,0,1,0,30.88767
57.676,1,1,1,0,26.580822
38.9313,0,0,1,0,27.635616
43.257,0,0,1,0,44.27397
115.352,0,1,0,0,25.728767
0,1,1,0,0,22.306849
0,1,1,1,0,56.347946
41.8151,1,0,1,0,67.90137
2.8838,1,1,0,0,10.495891
43.257,1,1,1,0,52.764385
28.838,0,1,0,0,23
129.771,1,1,1,0,51.484932
0,1,1,1,0,22.284931
36.0475,0,1,1,0,20.60274
147.79475,0,0,1,0,27.4
40.3732,0,0,0,0,28.638355
1.4419,1,1,1,0,17.99452
13.09966156,1,0,0,0,49.32055
17.3028,0,1,0,0,22.515068
0,0,0,0,0,14.668493
43.257,1,0,0,0,22.772602
0,0,0,0,0,22.150684
46.1408,1,1,0,0,20.443836
0,1,0,0,0,22.931507
0,1,0,0,0,21.29315
0,0,1,1,0,40.18082
57.676,0,1,1,0,21.276712
2.8838,1,0,0,0,38.83288
980.34781,1,1,1,0,28.964384
50.4665,1,1,1,0,19.019178
2.8838,1,1,1,0,24.813698
4.3257,0,0,1,0,59.646576
144.19,1,0,0,0,19.016438
490.246,0,0,1,0,26.654795
28.838,1,1,1,0,38.271233
34.6056,1,1,1,0,19.468493
230.704,1,0,1,0,28.40274
57.676,1,1,0,0,48.260273
43.257,1,0,1,0,28.928766
21.6285,0,0,1,0,26.320547
129.771,1,1,0,0,24.936987
0,0,1,0,0,21.769863
86.514,1,1,1,0,50.70411
57.676,0,1,1,0,28.619179
69.03817024,1,1,0,0,34.641094
17.3028,1,1,0,0,35.323288
80.7464,0,0,0,0,59.665752
0,1,0,0,0,42.849316
115.352,1,1,0,0,24.50685
115.352,1,0,1,0,31.430138
0,0,1,1,0,46.252056
139.8643,0,0,0,0,22.452055
93.7235,1,1,0,0,28.813698
0,1,1,0,0,21.243835
237.9135,1,0,1,0,22.30411
1.4419,1,1,1,0,8.890411
86.514,0,0,1,0,26.789042
0,0,0,0,0,25.093151
25.9542,0,0,0,0,34.564384
6.66157811,0,1,0,0,36.449314
0,0,1,1,0,23.534246
43.257,0,1,1,0,28.539726
14.419,1,1,0,0,27.90959
0,0,1,1,0,37.131508
53.3503,1,0,1,0,33.63014
28.838,1,0,0,0,58.61096
14.419,1,1,1,0,21.668493
86.514,1,0,0,0,30.580822
72.095,1,0,1,0,23.761644
72.095,0,0,0,0,60.69041
50.4665,1,0,0,0,28.857534
302.799,0,1,1,0,65.45206
0,1,1,1,0,44.865753
43.257,0,1,0,0,21.758904
0,1,0,1,0,22.652056
0,1,1,0,0,34.969864
86.514,0,1,0,0,61.142467
0,1,1,1,0,28.20822
0,1,0,0,0,34.049316
173.028,1,1,1,0,30.424658
151.3995,1,1,0,0,17.939726
33.88465,0,1,1,0,34.30137
46.1408,1,0,0,0,47.20274
108.1425,0,1,1,0,23.70411
122.5615,0,1,0,0,54.08493
43.257,0,1,1,0,22.413698
36.0475,1,0,1,0,24.673973
14.419,1,1,1,0,66.06027
36.0475,1,1,0,0,35.49589
37.4894,0,1,0,0,27.928766
36.52909459,0,1,1,0,58.89863
72.095,1,1,1,0,50.745205
21.6285,0,1,1,0,28.11233
28.838,1,0,1,0,29.473972
86.514,1,0,0,0,25.917809
173.028,1,1,1,0,47.49041
50.4665,1,0,0,0,38.31781
0,1,0,0,0,19.369864
86.514,0,0,0,0,50.964382
86.514,1,1,1,0,27.90959
14.419,1,1,0,0,45.643837
0,1,1,1,0,29.430138
0,0,0,0,0,36.153423
209.0755,1,0,1,0,19.2
14.419,1,0,1,0,19.819178
0,0,1,1,0,22.978083
100.933,0,0,0,0,25.849316
0,1,0,1,0,32.068493
14.419,1,1,1,0,48.91781
0,1,1,0,0,23.734247
21.6285,0,1,0,0,27.50685
64.8855,0,0,0,0,62.632877
106.55641,0,1,0,0,45.994522
0,1,0,0,0,17.654795
7.2095,0,0,0,0,29.879452
1.4419,0,1,0,0,51.054794
0,1,0,0,0,22.452055
14.419,0,1,0,0,34.279453
8.6514,1,1,1,0,18.19452
1.4419,0,0,1,0,39.545204
0,0,1,1,0,39.41644
8.6514,1,1,1,0,22.065754
0,0,1,1,0,34.8
11.5352,1,0,0,0,30.479452
0,0,0,0,0,52.654793
201.866,0,0,1,0,24.254795
0,0,1,0,0,35.463013
100.933,1,1,1,0,52.430138
72.095,1,1,0,0,32.923286
0,0,0,0,0,25.463015
82.1883,1,1,1,0,25.547945
44.6989,1,0,1,0,30.479452
86.514,1,0,1,0,20.517809
432.57,1,1,1,0,31.89315
17.3028,1,0,0,0,21.619179
0,0,1,0,0,25.31507
173.028,0,0,0,0,56.441097
43.257,1,1,1,0,19.180822
0,1,1,1,0,31.29315
5.7676,0,1,0,0,18.536985
0,0,1,0,0,37.59452
259.542,1,0,1,0,32.19452
0,1,0,0,0,20.813698
86.514,1,1,0,0,46.569862
0,0,1,1,0,24.021917
0,1,1,1,0,23.421917
36.0475,1,0,0,0,33.69863
0,1,1,1,0,59.038357
28.838,1,1,1,0,20.427397
79.3045,0,1,0,0,35.964382
86.514,0,0,0,0,34.238358
0,0,0,0,0,37.92603
4.3257,1,1,1,0,18.079453
129.771,0,0,1,0,60.545204
0,0,1,1,0,58.99726
90.8397,0,1,0,0,47.169865
201.866,1,0,1,0,48.638355
21.6285,1,0,1,0,31.2137
93.7235,0,0,0,0,66.81096
57.676,1,0,1,0,68.668495
57.676,1,0,1,0,36.942467
43.257,1,0,1,0,35.156166
86.514,1,0,0,0,29.70685
0,0,1,0,0,27.572603
0,1,1,1,0,28.975342
122.5615,1,1,0,0,33.747944
389.313,1,1,0,0,22.747946
173.028,1,0,1,0,35.69315
56.2341,1,0,0,0,25.830137
0,1,1,0,0,52.02192
165.8185,0,0,0,0,71.246574
79.3045,0,0,1,0,42.183563
57.676,1,0,0,0,29.175343
8.6514,1,1,0,0,36.945206
129.771,1,1,1,0,30.558905
0,1,0,1,0,43.71233
17.3028,0,0,0,0,60.482193
4.3257,1,1,0,0,19.150684
201.866,1,1,0,0,73.350685
432.57,1,0,1,0,21.482191
165.8185,1,1,1,0,32.39178
31.86599,1,0,1,0,51.279453
5.7676,1,0,1,0,32.454796
28.838,0,1,0,0,51.58356
0,0,1,1,0,28.454794
0,0,1,1,0,37.131508
0,1,1,1,0,39.457535
0,1,1,0,0,27.542465
20.1866,1,1,1,0,57.627396
2.3430875,1,0,0,0,35.30137
95.1654,1,0,0,0,43.08493
115.352,0,1,0,0,45.569862
43.257,1,0,1,0,40.846577
43.257,0,1,1,0,55.032875
25.9542,1,0,1,0,28.115068
0,0,1,1,0,24.317808
4.3257,1,1,1,0,25.553425
0,1,0,0,0,33.641094
18.7447,1,0,1,0,35.956165
86.514,1,0,1,0,52.91233
11.5352,0,1,0,0,25.761644
0,0,0,1,0,35.238358
0,0,1,0,0,25.071234
86.514,0,0,1,0,28.19726
7.2095,1,0,1,0,25.136986
173.028,1,1,1,0,29.443836
72.095,1,1,1,0,43.50685
259.542,0,1,1,0,36.10411
0,0,1,1,0,38.82192
0,1,1,0,0,20.950686
100.933,1,1,1,0,43.80274
0,1,0,1,0,49.350685
115.352,1,0,1,0,60.041096
28.838,0,1,1,0,38
100.933,0,0,0,0,43.29041
72.095,1,1,0,0,38.550686
86.514,1,1,1,0,28.079453
0,1,0,1,0,29.224657
57.676,1,0,1,0,48.90685
134.0967,1,0,1,0,28.473972
0,1,1,0,0,30.663013
0,0,1,0,0,33.70411
43.257,0,0,1,0,36.378082
57.676,0,0,1,0,32.80822
50.4665,1,0,1,0,44.953426
23.0704,1,0,1,0,22.983562
0,1,0,0,0,19.679453
50.4665,0,0,0,0,65.00548
8.6514,1,0,1,0,29.01096
132.6548,1,0,0,0,30.257534
96.6073,1,0,0,0,18.652056
144.19,0,1,0,0,27.265753
18.7447,1,0,0,0,42.684933
374.894,1,0,1,0,27.534246
14.419,1,1,1,0,30.60822
14.419,0,0,1,0,32.78356
2.8838,1,0,0,0,17.526028
57.676,1,1,1,0,38.778084
0,1,1,1,0,27.156164
72.095,0,0,1,0,30.610958
360.475,0,0,1,0,29.389042
43.257,1,0,1,0,40.838356
10.0933,1,0,0,0,35.720547
0,0,1,0,0,38.323288
27.3961,1,0,0,0,23.778082
14.419,0,0,0,0,24.915068
122.5615,0,0,1,0,58.063015
36.0475,1,0,0,0,34.356163
100.933,0,0,1,0,37.4
0,0,1,1,0,30.263014
72.095,1,0,1,0,21.408218
0,1,1,1,0,34.660275
71.97532424,1,0,1,0,19.142466
28.838,1,0,1,0,27.641096
367.6845,0,0,0,0,30.40548
158.609,1,1,1,0,49.410957
0,0,1,0,0,50.057533
0,1,1,0,0,40.410957
89.3978,0,1,0,0,22.39178
86.514,1,1,0,0,43.536987
0,1,1,0,0,25.879452
107.662347,0,0,0,0,34.627396
36.0475,1,0,0,0,18.454794
17.3028,1,0,1,0,27.964384
62.0017,0,0,0,0,41.49041
86.514,1,0,0,0,31.279451
50.4665,1,0,1,0,26.89315
158.609,1,1,0,0,29.49315
57.676,0,0,0,0,38.61644
0,1,0,1,0,23.441095
23.0704,1,0,1,0,36.641094
57.676,1,0,0,0,28.50685
201.866,0,0,0,0,24.20822
317.218,1,1,1,0,25.361645
259.542,1,0,1,0,30.339725
0,0,1,1,0,18.7863
180.2375,0,0,0,0,36.20548
0,0,0,0,0,25.745205
0,1,1,1,0,37.72329
7.2095,1,1,1,0,25.024658
17.3028,0,0,1,0,50.863014
0,0,0,1,0,45.268494
57.676,1,0,1,0,32.09315
72.095,0,1,0,0,26.575342
8.6514,1,0,1,0,33.99726
562.341,0,0,0,0,27.945206
0,1,0,0,0,38.550686
292.7057,0,0,0,0,44.923286
28.838,0,0,1,0,61.460274
28.838,0,0,0,0,22.115068
0,0,0,0,0,25.578083
0,1,1,0,0,26.641096
216.285,0,1,1,0,21.326027
57.676,1,0,0,0,19.70411
14.419,0,0,0,0,19.778082
47.5827,1,0,0,0,28.810959
122.5615,1,0,0,0,40.97808
28.838,0,0,1,0,28.59452
5.7676,1,0,1,0,42.221916
0,1,1,0,0,26.320547
0,0,0,0,0,26.652056
43.257,1,1,0,0,26.446575
0,1,0,0,0,35.60274
0,1,1,1,0,32.30959
21.6285,1,0,1,0,21.041096
86.514,1,1,0,0,54.90411
317.218,0,0,1,0,50.038357
533.503,1,1,0,0,34.342464
28.838,1,1,1,0,22.810959
129.771,1,1,0,0,35.9863
0,1,0,0,0,34.446575
0,1,0,0,0,26.328768
0,1,0,0,0,47.169865
37.4894,0,1,1,0,38.857533
15.8609,0,0,1,0,21.167124
17.3028,0,0,1,0,29.79178
82.1883,0,0,0,0,40.386303
21.6285,0,1,1,0,31.928766
17.3028,0,0,0,0,18.928766
8.6514,1,1,1,0,26.40548
0,0,0,0,0,23.468493
86.514,0,0,0,0,34.342464
0,1,0,0,0,37.92603
47.5827,1,1,1,0,46.887672
28.838,1,0,0,0,32.83288
86.514,1,1,0,0,67.83562
57.676,1,0,1,0,66.18356
43.257,1,1,1,0,36.536987
0,0,1,1,0,20.832876
0,0,1,0,0,48.268494
1.4419,1,1,1,0,58.50959
432.57,0,0,1,0,23.547945
418.151,0,0,1,0,31.616438
0,0,1,0,0,30.621918
0,1,0,1,0,44.564384
8.6514,1,0,0,0,26.871233
2.8838,1,0,1,0,26.30959
74.9788,1,1,0,0,25.41096
0,0,1,0,0,38.282192
57.676,1,1,0,0,34.12055
43.257,1,0,1,0,27.931507
245.123,0,0,1,0,47.660275
0,1,1,0,0,31.934246
86.514,1,0,1,0,31.043835
24.5123,0,1,1,0,40.547947
259.542,1,0,0,0,37.208218
0,0,0,1,0,31.057535
28.838,0,1,1,0,53.9863
43.257,1,0,1,0,28.273973
62.0017,1,0,0,0,26.542465
89.3978,0,1,0,0,30.432877
100.933,1,0,1,0,17.90137
0,1,0,0,0,23.339725
173.028,0,0,1,0,37.19452
72.095,0,1,1,0,29.328768
0,1,1,1,0,40.057533
360.475,0,0,0,0,18.997261
43.257,0,1,1,0,25.542465
0,1,0,0,0,21.123287
0,1,1,0,0,34.150684
17.3028,1,0,1,0,17.578083
0,1,1,0,0,23.964384
0,1,1,0,0,47.556164
11.5352,1,0,1,0,40.10137
0,1,1,0,0,29.443836
12.9771,0,1,0,0,63.21644
0,0,1,1,0,23.032877
83.6302,0,1,1,0,30.679453
36.0475,1,1,0,0,38.920547
47.5827,0,1,0,0,42.40822
0,0,1,0,0,42.71233
2.8838,1,1,0,0,27.032877
194.6565,0,0,1,0,38.375343
0,1,0,1,0,19.375343
0,1,0,1,0,19.356165
0,1,1,1,0,46.950684
108.1425,1,0,0,0,28.254795
14.419,0,1,1,0,47.147945
80.7464,1,0,0,0,19.09863
54.7922,0,0,1,0,38.684933
0,0,0,1,0,32.063015
7.2095,1,0,1,0,18.131506
0,0,1,1,0,32.238358
0,1,0,1,0,34.126026
93.7235,1,0,0,0,36.767124
317.218,0,0,0,0,25.50685
144.19,1,0,0,0,28.2137
86.514,1,0,1,0,21.41096
216.285,1,1,0,0,33.424656
129.771,1,1,1,0,32.20548
4.3257,0,0,0,0,27.947945
43.257,1,0,0,0,18.210958
86.514,1,0,1,0,26.810959
86.514,0,0,0,0,52.920547
0,0,1,0,0,41.526028
36.0475,0,1,0,0,29.863014
77.8626,0,0,1,0,19.454794
57.676,1,1,0,0,21.216438
86.514,0,1,1,0,44.30411
0,0,1,1,0,17.536985
72.095,1,0,0,0,25.68493
43.257,0,1,1,0,31.29863
43.257,1,1,1,0,37.5726
0,1,0,1,0,29.635616
83.6302,1,0,0,0,27.339725
37.4894,1,0,0,0,22.942465
28.838,1,1,0,0,36.345207
0,0,0,1,0,23.2137
112.4682,0,1,1,0,49.52329
43.257,1,1,0,0,54.186302
0,1,1,1,0,32.336987
75.69975,0,0,1,0,50.69041
0,1,1,0,0,32.10411
173.028,1,0,1,0,24.19178
0,0,1,1,0,50.4
17.3028,0,0,1,0,53.123287
5.7676,0,1,0,0,28.663013
0,1,0,1,0,34.063015
100.933,0,0,1,0,45.47671
85.0721,1,0,1,0,30.273973
259.542,1,1,1,0,23.221918
21.6285,1,1,1,0,34.4274
0,1,1,0,0,23.871233
259.542,1,0,1,0,23.306849
43.257,1,1,0,0,35.443836
28.838,1,0,0,0,31.484932
158.609,0,1,0,0,25.224657
115.352,1,1,0,0,27.79726
43.257,0,0,1,0,28.452055
151.3995,0,1,1,0,28.40548
173.028,1,0,0,0,37.863014
0,1,1,0,0,27.843836
12.9771,1,1,1,0,41.953426
0,1,1,1,0,52.558903
432.57,1,0,0,0,44.10959
75.7905893,1,0,1,0,38.90411
216.285,1,1,1,0,44.049316
20.1866,1,0,1,0,31.30137
0,0,1,1,0,39.005478
288.38,1,1,0,0,34.90137
0,1,0,1,0,50.052055
43.257,1,1,1,0,52.646576
43.257,0,0,1,0,33.745205
64.8855,0,1,0,0,45.945206
273.961,1,1,0,0,41.561646
14.419,1,0,0,0,19.567123
346.056,1,0,0,0,35.07123
24.5123,0,0,0,0,46.452053
1.4419,0,1,1,0,24.70137
0,1,0,1,0,30.98904
